id,manufacturer,model,productionyear,category,leatherinterior,fueltype,enginevolume,mileage,cylinders,gearboxtype,drivewheels,doors,wheel,color,airbags,price
45656876,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,169301 km,4,Automatic,Front,4,Left wheel,White,12,157
45813410,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,25816 km,4,Automatic,Front,4,Left wheel,Black,12,470
45809561,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,79092 km,4,Automatic,Front,4,Left wheel,Grey,4,16900
45793167,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,60800 km,4,Tiptronic,Front,4,Left wheel,Grey,6,20071
45732986,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,176635 km,4,Automatic,Front,4,Left wheel,Silver,4,13953
45802875,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,138742 km,4,Automatic,Front,4,Left wheel,Grey,4,46919
45175937,VOLKSWAGEN,Passat,2012,Sedan,Yes,Petrol,2.5,112000 km,4,Tiptronic,Front,4,Left wheel,White,8,17876
45800412,TOYOTA,Prius V,2013,Universal,Yes,Petrol,1.8,267200 km,4,Variator,Front,4,Left wheel,White,0,18503
45789798,FORD,Fusion,2014,Sedan,Yes,Plug-in Hybrid,2,140000 km,4,Automatic,Front,4,Left wheel,Black,10,29793
45756973,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,4,Left wheel,Black,0,706
45173067,MERCEDES-BENZ,ML 320,1999,Jeep,Yes,LPG,3.2,184000 km,6,Automatic,4x4,4,Left wheel,Silver,8,10976
45802799,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,174712 km,4,Automatic,Front,4,Left wheel,Silver,4,22843
45773849,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968 km,6,Automatic,4x4,4,Left wheel,White,12,1646
45646950,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4,Automatic,Front,4,Left wheel,White,12,862
45775768,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,48000 km,4,Tiptronic,Front,4,Left wheel,Black,8,21796
45803630,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,50877 km,4,Automatic,Front,4,Left wheel,Black,4,32772
45805984,TOYOTA,Prius V,2013,Hatchback,No,Hybrid,1.8,147000 km,4,Variator,Front,4,Left wheel,Silver,6,20071
45815361,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000 km,4,Variator,Front,4,Right-hand drive,White,6,14113
45806406,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.4,189104 km,4,Automatic,Front,4,Left wheel,Silver,12,3293
45800059,OPEL,Astra,1999,Hatchback,No,Petrol,1.2,199090 km,4,Manual,Front,2,Left wheel,Blue,4,4861
45636327,FORD,Fusion,2015,Sedan,Yes,Petrol,2,71454 km,4,Automatic,Front,4,Left wheel,Black,0,16935
45696703,VOLKSWAGEN,Passat,2012,Sedan,No,Petrol,2.5,72500 km,5,Tiptronic,Front,4,Left wheel,Grey,8,13900
45803722,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,79000 km,4,Automatic,Front,4,Left wheel,Silver,4,34400
45797953,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,146816 km,4,Automatic,Front,4,Left wheel,White,4,17158
45314858,MERCEDES-BENZ,S 500,2010,Sedan,Yes,Petrol,5,125000 km,8,Tiptronic,Rear,4,Left wheel,Black,12,52373
45775869,FORD,Transit,1996,Goods wagon,No,Diesel,2.5,11000 km,4,Manual,Rear,4,Left wheel,Blue,1,4500
44299718,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,272000 km,4,Variator,Front,4,Left wheel,White,12,21950
45793790,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,188000 km,4,Automatic,Front,4,Right-hand drive,Silver,7,8781
45264871,FORD,Escape,2011,Jeep,Yes,Petrol,3,104000 km,6,Automatic,4x4,>5,Left wheel,Black,6,16621
45770352,BMW,528,1996,Sedan,Yes,CNG,2,1000 km,6,Tiptronic,Rear,4,Left wheel,Silver,2,4000
45792139,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496 km,4,Automatic,Front,4,Left wheel,Black,4,11917
45809929,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,149734 km,4,Automatic,Front,4,Left wheel,Silver,4,6398
45809720,HYUNDAI,Elantra i30,2013,Hatchback,Yes,Diesel,1.6 Turbo,122000 km,4,Tiptronic,Front,4,Left wheel,White,6,19444
45784865,FORD,Transit,1994,Microbus,No,Diesel,2.5,98521 km,4,Manual,Rear,2,Left wheel,Red,6,6899
45570728,FORD,Transit,1998,Microbus,No,Diesel,2.5 Turbo,300000 km,4,Manual,Rear,4,Left wheel,White,4,17249
45788834,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,330000 km,6,Tiptronic,4x4,4,Left wheel,Grey,12,19
45642503,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,158000 km,4,Tiptronic,Front,4,Left wheel,White,12,19444
45777139,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,140328 km,4,Automatic,Front,4,Left wheel,Grey,0,21953
45814860,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,47301 km,4,Automatic,Front,4,Left wheel,Red,12,7056
45729784,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,85746 km,4,Automatic,Front,4,Left wheel,Black,4,27654
45762991,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6,Automatic,4x4,4,Left wheel,Blue,12,12074
45744453,MERCEDES-BENZ,Smart,1999,Sedan,No,Petrol,0.6 Turbo,142000 km,4,Tiptronic,Rear,2,Left wheel,Black,2,4704
45765126,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,224000 km,4,Automatic,Front,4,Left wheel,Black,4,80
45793522,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400 km,6,Tiptronic,4x4,4,Left wheel,Grey,7,22580
45812605,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,403538 km,4,Automatic,Front,4,Left wheel,Grey,12,314
45788585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,112000 km,4,Automatic,Front,4,Left wheel,Silver,8,28225
45607976,NISSAN,Juke,2012,Sedan,Yes,Petrol,1.6,136712 km,4,Automatic,4x4,4,Left wheel,White,0,470
45762833,VOLKSWAGEN,Scirocco,2015,Sedan,Yes,Petrol,0.2,111965 km,4,Automatic,Front,4,Left wheel,Black,12,4547
45647637,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4,Automatic,Front,4,Left wheel,Black,12,1098
45809775,HONDA,Civic,2017,Coupe,Yes,Petrol,2,16352 km,4,Automatic,Front,4,Left wheel,Silver,4,57507
45811158,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,275654 km,4,Automatic,Front,4,Left wheel,Red,12,706
45786160,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1,39000 km,4,Automatic,Front,4,Right-hand drive,Black,10,6586
45776804,MERCEDES-BENZ,CLS 550,2012,Sedan,Yes,Petrol,4.7 Turbo,152000 km,8,Automatic,4x4,4,Left wheel,Black,12,15681
45814819,FORD,Transit,1999,Microbus,No,CNG,4,0 km,8,Manual,Rear,2,Left wheel,Blue,0,8781
45729911,SSANGYONG,Actyon,2016,Minivan,Yes,Diesel,1.6,125996 km,4,Automatic,Front,4,Left wheel,White,4,31772
45810316,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,131082 km,4,Automatic,Front,4,Left wheel,Silver,4,21410
45721331,FORD,Transit,2010,Goods wagon,No,Diesel,2.4 Turbo,198000 km,4,Manual,Rear,4,Left wheel,White,2,21009
45816554,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,61795 km,4,Automatic,Front,4,Left wheel,Blue,12,1568
45797102,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,91804 km,4,Automatic,Front,4,Left wheel,Silver,4,37066
45730227,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,81351 km,4,Automatic,Front,4,Left wheel,White,4,25591
45791283,DODGE,Caravan,2001,Minivan,No,CNG,3.8,33333 km,6,Automatic,Front,4,Left wheel,Golden,4,4704
45804181,SUZUKI,Samurai,1984,Jeep,Yes,CNG,1.6,100000 km,4,Manual,4x4,2,Left wheel,Green,0,10976
45525050,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,114000 km,6,Automatic,4x4,4,Left wheel,White,12,44846
45157625,PORSCHE,911,2008,Coupe,Yes,Petrol,3.6,126000 km,6,Tiptronic,Rear,2,Left wheel,Black,6,117604
45634947,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248 km,4,Automatic,Front,4,Left wheel,Blue,12,941
45797681,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462 km,4,Automatic,Front,4,Left wheel,Grey,4,19707
45805967,MERCEDES-BENZ,E 220,2016,Sedan,Yes,Diesel,2.2 Turbo,133000 km,4,Automatic,Rear,4,Left wheel,Black,0,56450
45801899,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,65734 km,4,Automatic,Front,4,Left wheel,Blue,4,33575
45793636,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,81458 km,4,Automatic,Front,4,Left wheel,Silver,4,6115
45641730,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,4,Left wheel,White,12,18817
44631622,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,120000 km,4,Automatic,Front,4,Right-hand drive,Red,10,11290
45620697,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,184467 km,6,Automatic,Rear,4,Left wheel,White,12,941
45435361,AUDI,A4 premium plius,2011,Sedan,Yes,Petrol,2.0 Turbo,181155 km,4,Tiptronic,4x4,4,Left wheel,Black,8,19130
45651047,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6,Automatic,4x4,4,Left wheel,Black,12,5018
45769634,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,494317 km,6,Automatic,4x4,4,Left wheel,Black,12,4547
45804799,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,79550 km,4,Automatic,Front,4,Left wheel,White,4,53154
44732858,AUDI,A8,2016,Sedan,Yes,Petrol,3.0 Turbo,33000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,111332
45759895,TOYOTA,Estima,2009,Minivan,No,Hybrid,2.4,155000 km,4,Automatic,4x4,4,Right-hand drive,Silver,0,23521
45695724,VOLKSWAGEN,Jetta áƒ¡áƒžáƒáƒ áƒ¢,2015,Sedan,Yes,Petrol,1.8 Turbo,76800 km,4,Tiptronic,Front,4,Left wheel,Grey,8,18189
45801429,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,169486 km,4,Automatic,Front,4,Left wheel,Grey,4,12720
45793545,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,67435 km,4,Automatic,Front,4,Left wheel,Silver,4,6241
45635182,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,82392 km,4,Automatic,Front,4,Left wheel,Silver,12,1568
45810943,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,187862 km,4,Automatic,Front,4,Left wheel,Black,12,392
45797997,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,115528 km,4,Automatic,Front,4,Left wheel,Black,4,15718
45766638,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,319301 km,4,Automatic,Front,4,Left wheel,White,12,4704
45802334,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,62234 km,4,Automatic,Front,4,Left wheel,Silver,4,18660
45755417,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,0 km,4,Automatic,Front,4,Left wheel,White,8,13485
45769186,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6,Automatic,Rear,4,Left wheel,Black,12,4861
45797163,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,96334 km,4,Automatic,Front,4,Left wheel,Grey,4,42218
45808941,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,153915 km,4,Automatic,Front,4,Left wheel,Grey,4,8963
45773896,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4,Automatic,Rear,4,Left wheel,Black,12,314
45732767,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,173000 km,4,Automatic,Front,4,Left wheel,Black,4,16599
45810189,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,240560 km,4,Automatic,Front,4,Left wheel,Black,12,627
45815231,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694 km,4,Automatic,Front,4,Left wheel,Grey,12,3920
45792647,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,51600 km,4,Tiptronic,Front,4,Left wheel,Red,8,17249
45769283,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8,Automatic,4x4,4,Left wheel,Grey,12,32302
45678426,MERCEDES-BENZ,Sprinter,2001,Microbus,No,Diesel,2.2 Turbo,269962 km,4,Manual,Rear,2,Left wheel,White,4,19444
45812660,CHEVROLET,Cruze,2018,Goods wagon,Yes,Petrol,1.4,87568 km,4,Automatic,Front,4,Left wheel,White,12,470
45730097,SSANGYONG,REXTON,2017,Jeep,Yes,Diesel,2.2,65689 km,4,Automatic,Front,4,Left wheel,Black,4,61521
45810402,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,1.6,135039 km,4,Automatic,Front,4,Left wheel,Grey,4,23994
45797011,NISSAN,Elgrand,2004,Minivan,Yes,Petrol,3.5,122000 km,6,Tiptronic,Rear,4,Right-hand drive,Green,12,12544
45805799,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,151000 km,4,Automatic,Front,4,Right-hand drive,White,4,13485
45721275,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4,Right-hand drive,Silver,4,30
45788943,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,120000 km,4,Variator,Front,4,Left wheel,Grey,10,20071
45785093,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,123198 km,4,Tiptronic,Front,4,Left wheel,Blue,12,33556
45801345,NISSAN,X-Terra,2000,Jeep,No,CNG,3.3,150000 km,6,Automatic,4x4,4,Left wheel,Silver,4,9408
45761983,BMW,535,2014,Sedan,Yes,Petrol,3.0 Turbo,170000 km,6,Automatic,4x4,4,Left wheel,Black,12,26657
45803162,HYUNDAI,Sonata,2020,Sedan,Yes,Petrol,2,2000 km,4,Automatic,Front,4,Left wheel,Grey,4,67903
45791916,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,63837 km,4,Automatic,Front,4,Left wheel,Grey,12,13799
45759856,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918 km,8,Automatic,4x4,4,Left wheel,Black,0,47042
45805935,GAZ,21 3.0,2001,Sedan,Yes,Petrol,3.0 Turbo,135000 km,6,Tiptronic,Front,4,Left wheel,White,7,16621
45619314,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424 km,8,Automatic,4x4,4,Left wheel,Grey,12,627
45785699,SUBARU,Outback 2007,2007,Universal,Yes,Petrol,2,188888 km,4,Automatic,4x4,4,Right-hand drive,Blue,4,7213
44788253,TOYOTA,Camry SE,2018,Sedan,Yes,Petrol,2.5,30606 km,4,Automatic,Front,4,Left wheel,Blue,10,42337
45755716,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,76427 km,4,Automatic,Front,4,Left wheel,Silver,0,3450
45761282,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419 km,4,Automatic,Front,4,Left wheel,Red,0,627
45779354,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,66000 km,4,Automatic,Front,4,Left wheel,White,12,29793
45027069,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,155300 km,4,Automatic,Front,4,Left wheel,Black,10,20300
45766236,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,124403 km,4,Automatic,Front,4,Left wheel,White,12,1490
43147923,SUBARU,B9 Tribeca,2005,Jeep,No,Petrol,3,1000 km,4,Automatic,4x4,4,Left wheel,Grey,4,7150
45806361,MERCEDES-BENZ,E 200,2001,Sedan,Yes,CNG,2.6,1777777778 km,6,Tiptronic,Rear,4,Right-hand drive,Black,10,4234
45809869,HONDA,Civic,2016,Coupe,Yes,Petrol,1.5,30274 km,4,Automatic,Front,4,Left wheel,Black,4,58172
45631355,BMW,X5,2009,Jeep,Yes,Diesel,3,262072 km,6,Automatic,4x4,4,Left wheel,Grey,0,6429
45621626,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,238546 km,6,Automatic,4x4,4,Left wheel,Black,12,11133
45667292,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,91200 km,4,Automatic,Front,4,Left wheel,White,12,18503
45796874,HYUNDAI,H1,2013,Universal,Yes,Diesel,2.5,193881 km,4,Automatic,Front,4,Left wheel,Silver,4,23414
45798017,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,147700 km,4,Automatic,Front,4,Left wheel,Black,4,14834
45809838,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,120696 km,6,Automatic,Front,4,Left wheel,Silver,12,1333
45803036,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,142040 km,4,Automatic,Front,4,Left wheel,Black,4,41553
45801418,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,97382 km,4,Automatic,Front,4,Left wheel,White,4,15612
45732912,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,510248 km,4,Automatic,Front,4,Left wheel,Orange,4,9252
45764340,MITSUBISHI,Pajero,1998,Jeep,No,Petrol,3,0 km,6,Manual,4x4,4,Left wheel,Blue,2,10100
45658574,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6,Automatic,4x4,4,Left wheel,Black,12,5018
45648997,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,109608 km,4,Automatic,Front,4,Left wheel,White,0,17562
45768179,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,4,Left wheel,Red,0,11447
45815526,TOYOTA,Camry XLE,2013,Sedan,Yes,Hybrid,2.5,201600 km,4,Automatic,Front,4,Left wheel,Black,0,24148
45797481,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,180093 km,4,Automatic,Front,4,Left wheel,Black,4,11704
45810164,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,163862 km,4,Automatic,Front,4,Left wheel,Grey,4,13093
45813261,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261 km,6,Automatic,4x4,4,Left wheel,Grey,12,45787
45812798,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,234218 km,4,Automatic,Front,4,Left wheel,White,12,6429
45645743,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552 km,4,Automatic,Front,4,Left wheel,Black,12,251
45760883,CHEVROLET,Volt,2012,Hatchback,Yes,Petrol,1.4,117000 km,4,Automatic,Front,4,Left wheel,Red,8,21639
45128251,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,204000 km,4,Automatic,Front,4,Left wheel,Black,8,10976
45656418,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6,Automatic,4x4,4,Left wheel,White,0,7213
45452333,FORD,C-MAX,2012,Sedan,Yes,Hybrid,2.0 Turbo,140000 km,5,Automatic,Front,4,Left wheel,Sky blue,6,14113
45757670,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,0 km,4,Tiptronic,Front,4,Left wheel,Black,6,19444
45806671,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,127680 km,4,Automatic,Front,4,Left wheel,Grey,12,2509
45767818,BMW,330,2001,Coupe,Yes,Petrol,3,330000 km,6,Manual,Rear,2,Left wheel,Blue,4,10036
45765564,TOYOTA,Corolla,2017,Sedan,Yes,Petrol,1.8,22989 km,4,Automatic,Front,4,Left wheel,Silver,12,4861
45812922,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,87000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,42024
45804198,JAGUAR,XF,2015,Sedan,Yes,Diesel,2.2,71309 km,4,Automatic,Front,4,Left wheel,White,4,45674
45796525,TOYOTA,Camry se,2013,Sedan,Yes,Petrol,2.5,115123 km,4,Tiptronic,Front,4,Left wheel,Black,12,21953
45748414,MERCEDES-BENZ,GLS 450,2018,Jeep,Yes,Petrol,3,40000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,141124
45732139,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,68515 km,4,Automatic,Front,4,Left wheel,Grey,4,41547
45691966,LEXUS,RX 400 RESTAILING,2008,Jeep,Yes,Hybrid,3.3,235200 km,6,Automatic,4x4,4,Left wheel,Silver,12,24775
44271999,MERCEDES-BENZ,E 200,1999,Sedan,No,Petrol,2,280000 km,4,Manual,Rear,4,Left wheel,Black,6,10349
44214266,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,17300 km,4,Tiptronic,Front,4,Left wheel,Black,12,45473
45813918,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,54739 km,4,Automatic,Rear,4,Left wheel,White,12,28852
45742180,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4,Automatic,Front,4,Right-hand drive,Silver,4,30
45803575,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376 km,4,Automatic,Front,4,Left wheel,Orange,4,9722
45653157,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,4,Left wheel,White,0,2901
45759311,AUDI,A4,2014,Sedan,Yes,Petrol,2,81818 km,4,Automatic,4x4,4,Left wheel,Blue,0,5018
45801425,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,114500 km,4,Automatic,Front,4,Left wheel,Silver,4,13589
45464994,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,25850 km,4,Automatic,Front,4,Left wheel,Grey,12,784
45791959,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,80000 km,4,Tiptronic,Front,4,Left wheel,Black,8,11200
45794822,FORD,Fusion,2012,Sedan,Yes,Petrol,2.0 Turbo,102400 km,4,Automatic,Front,4,Left wheel,White,6,23521
44491221,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,80000 km,4,Tiptronic,Front,4,Left wheel,Grey,12,18817
45809925,NISSAN,March,2014,Hatchback,Yes,Petrol,1.2,101537 km,4,Automatic,Front,4,Left wheel,Silver,4,5849
44826950,FORD,Fiesta,2017,Hatchback,No,Petrol,1.6,52000 km,4,Automatic,Front,4,Left wheel,Black,8,17249
45815365,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4,Manual,Front,4,Left wheel,Blue,4,7213
45730619,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,60227 km,4,Automatic,Front,4,Left wheel,Silver,4,9252
45809224,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,121430 km,4,Automatic,Front,4,Left wheel,Black,4,15530
45804505,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,146526 km,4,Automatic,Front,4,Left wheel,White,4,22947
45810954,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856 km,4,Automatic,4x4,4,Left wheel,Black,12,706
45768192,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106 km,4,Automatic,Front,4,Left wheel,White,0,1490
45644169,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.5,158000 km,4,Automatic,Front,4,Left wheel,White,10,21012
45729823,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,105949 km,4,Automatic,Front,4,Left wheel,Black,4,37984
45809317,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,87000 km,4,Automatic,Front,4,Left wheel,White,4,23082
44240685,MITSUBISHI,Pajero,1997,Jeep,No,Petrol,3.5,120000 km,4,Tiptronic,4x4,2,Right-hand drive,Silver,2,11604
45797185,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,35798 km,4,Automatic,Front,4,Left wheel,White,4,30931
45797252,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,200000 km,4,Manual,Front,4,Left wheel,Silver,4,7527
45767445,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912 km,6,Automatic,4x4,4,Left wheel,Blue,12,125
44232129,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,77000 km,4,Automatic,Front,4,Right-hand drive,Black,10,10349
45813128,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,152582 km,4,Automatic,Front,4,Left wheel,Silver,12,706
45770355,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963 km,4,Automatic,Rear,4,Left wheel,Black,12,56136
45765802,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157 km,6,Automatic,4x4,4,Left wheel,Black,12,549
45642811,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704 km,4,Automatic,Front,4,Left wheel,White,0,706
45766491,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,131872 km,4,Automatic,4x4,4,Left wheel,White,0,470
45775119,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,220000 km,6,Tiptronic,Rear,4,Left wheel,Silver,12,18189
45626759,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2,193504 km,4,Automatic,Front,4,Left wheel,Red,0,1411
45647001,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4,Automatic,Front,4,Left wheel,Black,12,5018
45661418,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603 km,6,Automatic,Front,4,Left wheel,Black,12,941
45712786,PORSCHE,Cayenne,2015,Jeep,Yes,Diesel,3.0 Turbo,120000 km,6,Tiptronic,4x4,4,Left wheel,White,9,122308
45282558,MERCEDES-BENZ,GLC 250,2018,Jeep,Yes,Petrol,2.0 Turbo,37554 km,8,Tiptronic,4x4,4,Left wheel,Black,12,141124
45694885,BMW,X5,2018,Jeep,Yes,Diesel,2.5 Turbo,59364 km,6,Tiptronic,4x4,4,Left wheel,Blue,12,103491
45771037,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,32000 km,4,Tiptronic,Rear,4,Left wheel,White,8,47042
45809613,HONDA,Civic,2019,Universal,Yes,Petrol,2,5492 km,4,Automatic,Front,4,Left wheel,Black,4,124989
45732847,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,679836 km,4,Automatic,Front,4,Left wheel,Orange,4,8467
45806581,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,84000 km,4,Tiptronic,Front,4,Left wheel,Silver,12,20071
45808985,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,151842 km,4,Automatic,Front,4,Left wheel,White,4,9832
45540039,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5 Turbo,150000 km,6,Automatic,Rear,>5,Left wheel,Silver,0,21953
